# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376045153645864129e+08,6.145594242196361634e+00,1.709799941917439980e+02,3.881036298320847955e+00
3.376045153802990913e+08,1.904893319635580173e+00,1.710085762692139610e+02,3.826649359785862181e+00
3.376045153999462128e+08,5.689111699315768433e+00,1.708910497602589089e+02,3.973319547180905964e+00
3.376045154021652341e+08,8.141574292105913102e+00,1.709500456796619972e+02,3.868752253005736108e+00
3.376045154086495638e+08,1.697662728420394007e+00,1.708360679715999595e+02,3.848312842230003472e+00
3.376045154780713320e+08,5.813126585446517502e+00,1.710128196910989686e+02,3.913079258725605136e+00
3.376045157050051093e+08,1.843562074517306248e+00,1.709988374800387305e+02,3.935494727456739117e+00
3.376045157873650789e+08,2.160018457561478478e+00,1.708908490689999837e+02,3.759123219033190022e+00
3.376045158224208951e+08,2.530958237802713562e+00,1.709819850953938385e+02,3.806309188674583677e+00
3.376045158798507452e+08,2.318172920105577628e+00,1.708862623015862141e+02,3.848981569109999334e+00
3.376045159385483861e+08,5.926025538644919877e+00,1.709505714614832925e+02,3.885892872720557278e+00
3.376045160160769820e+08,2.097224621872928907e+00,1.709318994641533322e+02,3.999423817896970323e+00
3.376045160192088485e+08,2.037418413668815376e+00,1.708695591523295150e+02,3.929395995277647380e+00
3.376045162050374150e+08,2.054856881119105694e+00,1.709158581014804952e+02,3.992916151975512307e+00
3.376045162921655774e+08,2.091392132451705521e+00,1.708569212447148118e+02,3.827440609042279451e+00
3.376045164370785356e+08,5.981053020382030461e+00,1.709576140775016597e+02,3.962346111987309794e+00
3.376045165618368387e+08,2.301165306873942829e+00,1.709049550745946817e+02,3.905349057305006255e+00
3.376045165845747590e+08,1.973347037522962477e+00,1.709471573665621520e+02,3.974678806034304568e+00
3.376045167256013751e+08,2.420816604878312184e+00,1.708896740620211574e+02,3.813721601193379662e+00
3.376045167281395793e+08,3.206120997775779635e+00,1.709982503154451194e+02,3.968551686937510148e+00
3.376045167761598229e+08,1.715471931665274452e+00,1.709196496457868477e+02,3.942897533857056214e+00
3.376045168010684252e+08,2.767997880028051583e+00,1.709667012430153648e+02,3.952036610403933725e+00
3.376045168042171597e+08,2.159108688436195411e+00,1.709311840833741485e+02,3.947006269563239300e+00
3.376045168340391517e+08,1.929531833959824194e+00,1.710258612473112976e+02,3.841747708313668408e+00
3.376045168525182605e+08,2.669845624637094073e+00,1.710538885640831666e+02,3.865475580062743166e+00
3.376045169061597586e+08,1.856045893726569140e+00,1.708898500709948109e+02,3.853876580139826924e+00
3.376045169873672724e+08,2.266694629587194587e+00,1.709907520635974265e+02,3.942550275140845439e+00
3.376045170427920222e+08,5.716809629182807662e+00,1.709413994147716096e+02,3.883478911113035004e+00
3.376045170594939590e+08,5.908907362764646898e+00,1.709196771095738825e+02,3.895672132871798254e+00
3.376045172407518029e+08,2.187981729540399822e+00,1.709478382269179519e+02,3.834757863751337759e+00
3.376045172966792583e+08,5.884258135558937397e+00,1.709100362528395181e+02,4.006950284320346611e+00
3.376045173567082882e+08,1.432875506083040875e+02,1.709729588917761589e+02,3.899718983519676829e+00
3.376045173943254948e+08,2.288381201153000255e+00,1.709647501178177436e+02,3.970417151765500918e+00
3.376045173968548179e+08,1.955278331135390069e+00,1.709486531343026741e+02,3.846839543645918180e+00
3.376045174336392283e+08,5.880623160190106447e+00,1.709012080535491123e+02,3.914835697496414468e+00
3.376045174831316471e+08,2.133199581222327446e+00,1.708984523262002710e+02,3.892976235230037219e+00
3.376045174904990196e+08,5.978599195285727141e+00,1.709718980237024084e+02,3.839526049393536145e+00
3.376045175004088879e+08,2.392142478227876179e+00,1.710252936994137940e+02,3.860440757167727721e+00
3.376045175018092990e+08,1.881568738584099787e+00,1.709021083658779219e+02,3.993713620767911809e+00
3.376045176266663074e+08,5.953515417624305250e+00,1.708825091069859923e+02,3.924936156890372896e+00
3.376045179091233015e+08,1.671359097340254118e+00,1.709327880637571866e+02,3.991779812834126862e+00
3.376045180372641683e+08,1.679122054011274567e+00,1.708995068014824597e+02,3.949439436490753685e+00
3.376045180884711146e+08,2.413446631103845608e+00,1.709775679914803277e+02,3.859401459988042404e+00
3.376045181423150897e+08,6.248297529924362159e+00,1.708572063132810968e+02,3.841410082321140784e+00
3.376045183765789866e+08,6.000569054743042585e+00,1.709809467648877046e+02,3.843776722351498698e+00
3.376045184113833308e+08,2.075471563641756223e+00,1.708406677173214803e+02,3.829375828029660145e+00
3.376045185058048964e+08,2.339499555663019592e+00,1.709285270201706055e+02,3.865964040283281999e+00
3.376045185901597738e+08,2.376245183404622097e+00,1.710223134207058138e+02,3.885711170970221673e+00
3.376045186128283739e+08,1.951888340252057485e+00,1.708567944583813016e+02,3.868026982353177878e+00
3.376045186516111493e+08,2.309467139445435802e+00,1.708840182751422390e+02,3.858670818696213978e+00
3.376045187302708626e+08,9.530269282124741892e+01,1.709799658658084525e+02,3.998205991461753150e+00
3.376045188705762625e+08,1.801533153743362092e+00,1.708839731584280912e+02,3.859007177112872888e+00
3.376045188975639939e+08,2.210054361111307930e+00,1.709461731446204737e+02,4.016555241274414989e+00
3.376045189851650000e+08,2.263717326768869498e+00,1.709182476102574242e+02,3.878428535523802623e+00
3.376045189911930561e+08,6.038690956246113295e+00,1.708917754378423979e+02,3.973639721781059730e+00
3.376045190060212016e+08,1.628546257864625924e+00,1.708464812635425574e+02,3.852352421411983752e+00
3.376045190250014663e+08,1.613578146050431261e+00,1.709686621677280129e+02,3.833399737888820713e+00
3.376045190533864498e+08,2.299931536942081411e+00,1.709663359382429917e+02,3.808206549222310500e+00
3.376045190671632290e+08,5.909897766610315628e+00,1.708399383696563518e+02,3.864913666430294548e+00
3.376045191141617298e+08,1.828765074414466563e+00,1.708774327408444265e+02,3.938483610573990656e+00
3.376045191796190739e+08,2.235552668144567434e+00,1.710003662909460616e+02,3.947442806031671303e+00
3.376045192057096362e+08,2.331958987355174706e+00,1.709479492330375194e+02,3.963566295915474491e+00
3.376045192589733005e+08,6.308603252912861059e+00,1.710132439889813440e+02,3.916667752938598923e+00
3.376045192866859436e+08,8.815486384446371915e+01,1.710302458437074904e+02,3.920531600583916365e+00
3.376045195213865638e+08,1.775033759665667787e+00,1.709794647005112722e+02,4.008055852613314762e+00
3.376045195275874734e+08,2.850164130563617171e+00,1.709329428248917395e+02,3.820033675152804342e+00
3.376045196096103191e+08,1.757287942194917907e+00,1.708911523214869135e+02,3.954191175861349272e+00
3.376045196579705477e+08,5.607255761596847243e+00,1.709706180808574061e+02,3.996880337937869676e+00
3.376045198205033541e+08,2.988605238547999310e+00,1.708824729917140246e+02,3.860797964144529359e+00
3.376045198509439826e+08,6.211901283330695911e+00,1.709241388364452234e+02,3.799929619115593127e+00
3.376045198768719435e+08,5.676038840550573283e+00,1.709827141313660377e+02,3.852718132487662483e+00
3.376045199217676520e+08,2.120523384730359950e+00,1.709946156380507887e+02,3.908643575429397554e+00
3.376045199439740181e+08,6.243554970203466503e+00,1.709457896610468595e+02,3.875758092650600339e+00
3.376045199689413309e+08,2.305564378317380925e+00,1.708939357087030260e+02,3.892961279893119908e+00
3.376045201074925065e+08,1.706576525042076353e+00,1.709579624537301470e+02,3.986514449073782718e+00
3.376045201162112951e+08,2.107825075967254769e+00,1.708713697170730654e+02,3.905119668968455748e+00
3.376045202042844892e+08,2.620451205595748068e+00,1.710237384722885565e+02,3.906892683474550321e+00
3.376045203181887269e+08,5.821621715362737426e+00,1.708382295261989441e+02,3.832831598295538544e+00
3.376045203816804886e+08,2.248861975647128641e+00,1.708851805539801205e+02,3.882060912737525626e+00
3.376045203943850994e+08,6.032054175392014272e+00,1.709293398983138559e+02,3.794619920240583699e+00
3.376045204399815798e+08,1.984480740430585755e+00,1.708574389295592937e+02,3.835152369484656543e+00
3.376045204402158856e+08,6.265358494260414801e+00,1.709306965422734663e+02,3.963511895055679357e+00
3.376045204731816053e+08,2.289732114098548621e+01,1.710514288788123167e+02,3.846987539778592424e+00
3.376045206022493839e+08,1.985744178564312401e+00,1.708731758807558094e+02,3.902342136488572422e+00
3.376045207482721210e+08,1.982235068373349840e+00,1.708920954963365944e+02,3.778079075876019211e+00
3.376045208476264477e+08,1.968359374847727494e+00,1.708888411049044294e+02,3.998108949348678554e+00
3.376045208625992537e+08,2.601894423337092643e+00,1.709522547118145894e+02,3.862518785964245360e+00
3.376045208967236876e+08,2.000096920893233765e+00,1.708441040941854112e+02,3.906135505874329450e+00
3.376045210802856088e+08,6.099111432206687056e+00,1.709109503990364374e+02,3.926079110632648028e+00
3.376045211638018489e+08,6.116576363965343432e+00,1.709174630403843764e+02,4.012119124479553101e+00
3.376045214203568697e+08,1.863019640617353145e+00,1.707985515209901450e+02,3.940361966190347953e+00
3.376045215423494577e+08,6.192342409480030341e+00,1.709086788892587947e+02,3.863880090996871353e+00
3.376045216324388981e+08,3.154474515747176966e+00,1.709937770209706400e+02,3.934254925901662148e+00
3.376045216832309961e+08,1.834069420016215535e+00,1.708827859309928101e+02,3.907302722891834446e+00
3.376045218110333681e+08,2.649932241072575856e+00,1.709104021663823687e+02,3.876020444634421747e+00
3.376045219824940562e+08,2.531056688040611569e+00,1.709394142056545434e+02,3.986936193580865151e+00
3.376045221296692491e+08,5.916639113330185218e+00,1.709686648786378669e+02,4.003276004300981405e+00
3.376045221357701421e+08,2.279772573230284038e+00,1.709612230420484877e+02,4.022285738226758944e+00
3.376045222203422785e+08,2.184738850059588788e+00,1.708198124144649057e+02,3.949129139705640057e+00
3.376045222726682425e+08,2.350857113157523770e+00,1.709091801101463091e+02,3.827798414138428029e+00
3.376045222904072404e+08,1.664133480721047276e+00,1.709739718843515845e+02,3.913488556981694177e+00
3.376045223007023335e+08,2.304065738267112806e+00,1.709955325502992878e+02,3.821264028189160999e+00
3.376045223590503335e+08,2.166734292894122227e+00,1.709545289857452417e+02,3.842641021643690813e+00
3.376045224923919439e+08,2.283045175430835627e+00,1.710245112980661304e+02,3.898624106362590602e+00
3.376045225771940947e+08,1.831936427340153495e+00,1.708757364363286513e+02,3.958701157541164140e+00
3.376045226726351976e+08,1.844833849756995603e+00,1.710548571729100047e+02,3.854905905266165167e+00
3.376045227363507748e+08,2.138638987553188819e+00,1.708316277486755155e+02,3.943741204907627917e+00
3.376045227527876496e+08,5.864414598040412763e+00,1.709523567382665021e+02,3.927224343774593063e+00
3.376045228117796183e+08,6.018020630850331898e+00,1.709244266031849975e+02,3.851213185773532111e+00
3.376045229203373790e+08,5.895793739346171236e+00,1.708274868140780427e+02,3.958760018107289280e+00
3.376045229246768951e+08,2.103560099129676342e+00,1.709716951788454935e+02,3.887360590084173673e+00
3.376045229573109150e+08,2.694025114799867726e+00,1.708933338006217184e+02,3.810585316765810582e+00
3.376045229977968931e+08,2.190792551717819947e+00,1.708563510560929330e+02,3.812616231024818170e+00
3.376045230752295852e+08,2.081090252710857236e+00,1.708476453265001567e+02,3.890777562196489736e+00
3.376045231233776808e+08,1.967524464447670596e+00,1.710469497136368204e+02,3.902057409726520376e+00
3.376045231859266162e+08,1.945633222705949628e+00,1.709992054466230513e+02,3.958641864336532645e+00
3.376045232096183300e+08,2.356992499489175330e+00,1.709656189886924551e+02,3.924018252953517027e+00
3.376045233194440603e+08,2.350480699144280372e+00,1.709282197560012833e+02,3.971380130103803197e+00
3.376045234025672078e+08,2.063974300528193417e+00,1.709222976077845431e+02,3.841145628122786260e+00
3.376045234317404628e+08,5.832640400344264009e+00,1.708513233190934670e+02,3.851868072002786025e+00
3.376045235686711669e+08,1.876520039770379178e+00,1.709484677045749947e+02,3.914824277439028499e+00
3.376045235897741914e+08,1.842256790028392821e+00,1.708429482760455471e+02,3.857803117489000400e+00
3.376045237115670443e+08,2.096830788846464788e+00,1.709083230842718137e+02,3.932618746824991796e+00
3.376045238176280856e+08,2.021979057694882620e+00,1.708956737717170711e+02,4.003799662002492710e+00
3.376045238649642467e+08,1.909868551205184950e+00,1.709553091626389687e+02,3.945893693926235901e+00
3.376045239216562510e+08,5.980125729408507951e+00,1.709224797251986843e+02,3.818042401250430817e+00
3.376045239995682240e+08,2.009082267236157904e+00,1.709409955945480135e+02,3.788509928581908603e+00
3.376045241115801930e+08,8.636497817172283931e+00,1.708817064039630225e+02,3.934117823236761069e+00
3.376045241355084181e+08,5.827008459780525840e+00,1.709964668187180337e+02,3.971053221289337021e+00
3.376045242929552197e+08,6.004985173755216898e+00,1.708759853723645392e+02,3.821720029180624145e+00
3.376045243725554943e+08,1.643738878071945742e+00,1.708655293637935699e+02,3.867823414161251527e+00
3.376045243782606125e+08,6.143306135735747020e+00,1.708797110580326546e+02,3.881198383265230145e+00
3.376045244140422940e+08,1.749262607235011924e+00,1.708837502358540235e+02,3.791074156468193124e+00
3.376045244637839198e+08,2.192534107556145528e+00,1.707987909806173832e+02,3.910902087130917248e+00
3.376045245268412232e+08,1.680971770988924252e+00,1.709745781729102418e+02,3.990270719178178105e+00
3.376045245390560031e+08,2.826728271256152780e+00,1.707944660072722627e+02,3.939317980883650705e+00
3.376045245415205359e+08,2.375450860481088000e+00,1.710382939030316436e+02,3.848390069559560089e+00
3.376045245751293898e+08,1.882270107085872946e+00,1.709159630382593207e+02,3.883534130545141849e+00
3.376045245754589438e+08,5.790719774551496002e+00,1.709262722571903055e+02,3.929254798385640068e+00
3.376045246690328121e+08,5.852345746271788052e+00,1.708774854184786989e+02,3.940793834956205721e+00
3.376045247766518593e+08,6.040319772225403838e+00,1.709739882100169268e+02,3.969485619631723416e+00
3.376045250475643277e+08,6.207492753495189142e+00,1.709356814508957143e+02,3.859124226346897224e+00
3.376045250668987632e+08,6.320969112737151008e+00,1.709341715361542811e+02,3.789889549448075545e+00
3.376045250961871147e+08,1.703567221964899625e+00,1.708879283810694858e+02,3.776509483238101872e+00
3.376045251001560688e+08,2.005590481533630065e+00,1.709025651265024806e+02,3.783729094703754292e+00
3.376045251061943173e+08,2.066957431942393342e+00,1.708028762552343096e+02,3.924407810686715514e+00
3.376045251702547073e+08,1.968753171699514137e+00,1.708553207834766852e+02,3.910304051028635985e+00
3.376045251772332788e+08,1.884748262944265118e+00,1.709642280615375398e+02,3.920212392228116016e+00
3.376045252015042305e+08,2.123447468316782327e+00,1.709811820653366112e+02,3.995979341571350041e+00
3.376045252135639191e+08,1.909653307733123029e+00,1.709500362307612136e+02,3.991836761383678489e+00
3.376045252696292400e+08,6.241671159108761202e+01,1.709606134590783029e+02,4.040507701778879301e+00
3.376045252762147784e+08,2.228086820972174031e+00,1.708481083632815967e+02,3.968949610325650745e+00
3.376045253110680580e+08,1.903843448856594733e+00,1.709624077878530386e+02,3.956044640939939683e+00
3.376045253259363770e+08,2.132917408059820996e+00,1.708799586838183870e+02,3.882628177078324860e+00
3.376045254764240980e+08,2.470175207644806026e+00,1.709768610553871042e+02,3.991565992216693282e+00
3.376045255087467432e+08,2.089942651575686039e+00,1.710432468128843766e+02,3.900630520484691388e+00
3.376045255563483238e+08,2.400166945603918744e+00,1.710494094797888920e+02,3.845527692341016657e+00
3.376045255936001539e+08,2.357839957651200358e+00,1.709263668180049081e+02,3.909483854597344710e+00
3.376045257594786882e+08,1.947531191723594457e+00,1.708066827474588081e+02,3.913952625340314739e+00
3.376045257948068976e+08,1.914328837709650788e+00,1.709849386094915360e+02,3.962837733642523563e+00
3.376045259150567651e+08,2.161333239234470405e+00,1.708932829227344712e+02,3.817349376991540311e+00
3.376045261280159354e+08,2.100693856023448713e+00,1.709783530809498018e+02,3.810646545000829999e+00
3.376045261331868768e+08,1.672140262623393880e+00,1.708597972207830367e+02,3.804577574143988006e+00
3.376045261995880604e+08,5.932540683619105693e+00,1.709493428085186792e+02,3.995621865540126993e+00
3.376045262115547657e+08,2.070640431790329306e+00,1.707896536473197386e+02,3.932700978368962375e+00
3.376045262160243988e+08,6.261650461848935478e+00,1.709555386641807218e+02,3.970585593757384402e+00
3.376045262600582242e+08,2.373583807135523749e+00,1.709848310587159972e+02,3.891330838841904782e+00
3.376045264389469624e+08,5.786100875176143354e+00,1.708785511187298312e+02,3.892338387019077306e+00
3.376045266294369102e+08,1.687017110031061362e+00,1.709134352594568043e+02,3.775510718246985142e+00
3.376045267316229343e+08,6.149205932072463021e+00,1.707979997945348600e+02,3.920620865117953713e+00
3.376045267774709463e+08,6.428325407088567545e+01,1.708627968149945673e+02,3.815985726792126886e+00
3.376045268402095437e+08,1.865580278902806866e+00,1.710187424475594753e+02,3.891874982475875822e+00
3.376045269322209954e+08,1.766058936651847544e+00,1.708635559926749465e+02,3.814881595213403642e+00
3.376045270306399465e+08,2.132742059207660912e+00,1.708850854311133105e+02,3.846743312544191440e+00
3.376045270456932783e+08,1.748330366847316242e+00,1.710000245169635775e+02,3.953747678784290009e+00
3.376045273363205791e+08,1.788597769177872721e+00,1.709737045416349019e+02,3.866235012156651774e+00
3.376045273704338074e+08,1.630227807967115972e+00,1.709745678269414384e+02,3.974410549143490456e+00
3.376045274337987900e+08,5.756684236565702939e+00,1.710124341142505386e+02,3.874577043639636731e+00
3.376045276671094298e+08,1.639204617889917781e+00,1.709300538939876617e+02,3.867665955659769228e+00
3.376045277625650167e+08,5.922452243645496495e+00,1.709780812277965083e+02,3.939106763929656196e+00
3.376045277867593765e+08,1.656227784286716798e+00,1.709422545216719413e+02,3.820383738698673870e+00
3.376045278246392608e+08,6.110881871211122807e+00,1.709268657746178519e+02,3.906059895126853032e+00
3.376045279664344788e+08,1.890305551239173987e+00,1.708814053640643351e+02,3.825033198032200321e+00
3.376045279954572916e+08,1.961858453019833526e+00,1.709605873534431737e+02,4.030424400663634721e+00
3.376045280619977713e+08,1.873674026355124811e+00,1.709207859897799153e+02,3.821341045125711933e+00
3.376045282926374674e+08,5.931744177440211097e+00,1.709911890084235893e+02,3.810722583831259946e+00
3.376045284058123231e+08,2.288782500408436338e+00,1.709747746946956113e+02,3.823608539177884236e+00
3.376045284611029029e+08,1.983495064796864771e+00,1.710044892319121459e+02,3.843657683258408397e+00
3.376045285189172029e+08,2.132012153774738739e+00,1.709613924530964937e+02,3.804018723434579918e+00
3.376045289022092223e+08,2.092375495775627314e+00,1.710185987206964455e+02,3.867434413082416089e+00
3.376045289174945951e+08,1.611228505308962777e+00,1.710032260071453436e+02,3.851922052259053597e+00
3.376045289329277277e+08,6.067666441845794623e+00,1.710300641948358873e+02,3.859002336745373629e+00
3.376045289613733888e+08,2.411945641257810191e+00,1.709241250621231814e+02,3.771902203627885530e+00
3.376045290065538883e+08,2.243878832139676316e+00,1.709553215645358080e+02,3.880987516854323083e+00
3.376045291129493713e+08,1.617327139846307604e+00,1.710199656569940316e+02,3.830112664328984007e+00
3.376045291241333485e+08,1.802098633200860611e+00,1.708585503973166340e+02,3.872929759138696859e+00
3.376045293713722825e+08,5.900443152329021501e+00,1.709389907589905420e+02,3.840604244973964132e+00
3.376045294014442563e+08,5.836004096469724622e+00,1.709824440606897156e+02,3.927687794599675097e+00
3.376045295208442211e+08,6.462543558651806741e+00,1.709159048784203492e+02,3.860326480514291614e+00
3.376045295899735093e+08,1.715723908755392824e+00,1.710436414043075217e+02,3.902974131642208633e+00
3.376045297311935425e+08,3.196107596409409002e+00,1.708725167109392373e+02,3.846141970974481517e+00
3.376045298195113540e+08,6.014699815251056236e+00,1.709410951329083161e+02,3.873203720132126993e+00
3.376045298786819577e+08,2.048339022289081157e+00,1.708151216805325987e+02,3.900656672088463228e+00
3.376045300134888291e+08,1.745386907355564565e+00,1.709306379661886979e+02,3.860772001622953198e+00
3.376045300369026661e+08,2.122974584805718656e+00,1.709592397719782184e+02,3.963530379363080947e+00
3.376045300516560078e+08,3.083663519155549704e+00,1.708360156672536903e+02,3.896549150758056523e+00
3.376045300588228703e+08,2.154725379881324621e+00,1.709252055246047348e+02,3.788058566546698813e+00
3.376045300748736262e+08,6.046529740113300022e+00,1.709327179383138287e+02,3.943508724439553692e+00
3.376045300981090069e+08,5.857683846395878469e+00,1.708823035858939079e+02,3.937185726853835277e+00
3.376045301273400784e+08,2.267399973258174661e+00,1.709725264302586538e+02,3.856548604229348420e+00
3.376045302386584878e+08,6.003115769703022409e+00,1.709309770955136401e+02,3.858462989868283621e+00
3.376045302914293408e+08,2.187083896420134455e+00,1.709630430252112774e+02,3.879650365687055569e+00
3.376045304144415259e+08,2.405322994780409118e+00,1.709431640739308023e+02,3.938687900423019084e+00
3.376045304403591752e+08,5.963617437850548875e+00,1.709799917579442194e+02,3.992602377480769071e+00
3.376045304462652206e+08,1.646913098992002000e+00,1.709409600617620129e+02,3.821874022435562512e+00
3.376045305336322188e+08,1.690314533892693927e+00,1.709322589654727267e+02,4.023611165004785661e+00
3.376045305969795585e+08,1.815661482893823564e+00,1.709361605805763702e+02,3.816617089418227859e+00
3.376045305976065993e+08,2.029992974781163362e+00,1.709287079662304052e+02,3.992029914549076075e+00
3.376045306491899490e+08,6.050326905671384203e+00,1.709473942957903603e+02,3.870640255861300449e+00
3.376045307016966939e+08,2.788014563021124559e+01,1.710070523851086648e+02,3.855373988062248181e+00
3.376045308485291600e+08,1.863928824997272748e+00,1.710100992318400870e+02,3.824470500071999179e+00
3.376045310227766037e+08,2.201813371419016008e+00,1.708683428415622814e+02,3.987634338142956647e+00
3.376045311214491129e+08,2.184107898573419693e+00,1.709727438453465425e+02,3.979148083273403191e+00
3.376045311271578670e+08,6.160998215512430320e+00,1.709313706384894829e+02,3.853270605317077102e+00
3.376045312080640793e+08,2.067483024255557300e+00,1.709749684382031774e+02,3.844946748772455347e+00
3.376045312249129415e+08,1.947064465209789486e+00,1.708944869057984874e+02,3.989433318002688189e+00
3.376045312381368876e+08,1.691079900401946112e+00,1.708038653036886956e+02,3.932150872871209568e+00
3.376045312961709499e+08,2.095675707178048519e+00,1.709045967878873853e+02,3.896936823817179096e+00
3.376045313380098939e+08,1.956999488578740731e+00,1.709448657816278683e+02,3.989500446757113572e+00
3.376045313432877064e+08,2.142951411134872863e+00,1.709742959564626119e+02,3.904007077602902775e+00
3.376045313578889966e+08,1.665986776518834533e+00,1.709154839652486260e+02,4.005634533408281683e+00
3.376045314355952740e+08,1.602689776820992673e+00,1.708236310296344413e+02,3.864641920143152998e+00
3.376045314421172142e+08,3.169458809302889080e+01,1.709403979683132491e+02,3.873559564406418243e+00
3.376045314654335976e+08,5.984923067851368295e+00,1.709595448115746876e+02,3.977863265385335634e+00
3.376045314975475669e+08,1.937295019132349694e+00,1.709004112115318605e+02,3.799612871691252725e+00
3.376045315094847679e+08,5.711615990220971106e+00,1.709225035360319964e+02,3.825343412669404586e+00
3.376045317910645604e+08,2.408260991138950757e+00,1.708880840566359041e+02,3.942515151314232913e+00
3.376045318031465411e+08,1.456743783968287005e+02,1.708603984419936808e+02,3.890271699255744675e+00
3.376045318101642728e+08,1.716515708933781914e+00,1.708196085792694419e+02,3.921734499024483789e+00
3.376045319109120965e+08,2.198408122278753041e+00,1.709833052355115512e+02,3.822519924514141465e+00
3.376045320759139061e+08,5.725625510939598151e+00,1.709325811632134844e+02,3.984175603736786364e+00
3.376045321661667824e+08,1.765842253495095493e+00,1.709256129059653233e+02,3.942739797399735124e+00
3.376045321785182953e+08,6.193085962764581787e+00,1.708158459182006084e+02,3.875166767048107808e+00
3.376045322540338039e+08,6.173813886238834314e+00,1.709246314672144251e+02,3.849784236093974243e+00
3.376045322633345723e+08,5.902356758658579672e+00,1.709021409752154170e+02,3.943276135161744467e+00
3.376045324450950623e+08,8.627957485828125073e+01,1.709569138852576771e+02,3.840537776161192518e+00
3.376045325020858049e+08,1.658076857860943498e+00,1.709163030705983886e+02,3.927170509536874299e+00
3.376045325429303646e+08,2.386527127296386830e+00,1.709894557805973250e+02,3.826797479351554898e+00
3.376045328517223001e+08,2.287429517169988546e+00,1.709143642945038550e+02,3.888007838253886295e+00
3.376045330337904096e+08,5.797493993284093428e+00,1.709132926976750468e+02,3.939769706624705492e+00
3.376045330413718820e+08,1.921424756854394955e+00,1.709845741222271727e+02,3.966554891973010033e+00
3.376045330831431150e+08,6.100700219360399856e+00,1.708493081342044491e+02,3.817868045348483452e+00
3.376045331323385835e+08,2.188104427043305211e+00,1.708859077983725854e+02,3.933636527300935715e+00
3.376045332097511292e+08,2.202435825654376345e+00,1.708731824224869342e+02,3.958784511999065892e+00
3.376045334784458280e+08,5.803321391256043960e+00,1.708973665574958716e+02,3.889405119354561347e+00
3.376045335295977592e+08,5.748833278100923927e+00,1.708820498450269554e+02,3.930231172727723266e+00
3.376045335411841869e+08,2.223802982004762008e+00,1.708798042425889037e+02,3.985104325505974376e+00
3.376045336011461020e+08,6.023232519524427175e+00,1.709841311001780753e+02,3.931975016843731741e+00
3.376045336392278671e+08,1.866910697448844525e+00,1.708983762687046806e+02,3.770841381077889132e+00
3.376045336393429041e+08,3.688503459427360909e+00,1.709863148439353040e+02,3.851238087883651851e+00
3.376045336748907566e+08,2.149149628980041804e+00,1.710598727194837636e+02,3.867004197311796787e+00
3.376045337956278324e+08,2.375552898227103249e+00,1.709906360030272765e+02,3.827270579626043556e+00
3.376045338177760839e+08,5.862881554880987167e+00,1.709169691015686965e+02,3.907507266421240466e+00
3.376045339261182547e+08,2.789308159485972105e+00,1.709474348819743170e+02,3.996794219749263632e+00
3.376045339290944934e+08,6.089419441380425901e+00,1.709172771480610606e+02,3.888915042227298891e+00
3.376045339743970633e+08,1.829304238678191918e+00,1.708587225969599217e+02,3.856093871301264464e+00
3.376045340234051347e+08,6.207218747864743591e+00,1.709233567280120099e+02,3.966225386062594449e+00
3.376045342666604519e+08,2.954003973957340712e+00,1.708812393767753974e+02,3.897392109915778224e+00
3.376045344458594322e+08,2.127946580802840604e+00,1.709639911625153843e+02,4.029629735499108634e+00
3.376045345104503632e+08,6.074180507163357667e+00,1.708941250494785322e+02,3.863171220480047019e+00
3.376045345549725890e+08,1.793339640903040877e+00,1.709440052566988584e+02,3.997876800608552106e+00
3.376045345657438040e+08,1.887416916455791682e+00,1.708957613083730109e+02,3.808305272458538671e+00
3.376045345799955130e+08,1.705510771236310230e+00,1.709368000719755400e+02,3.931935648894207436e+00
3.376045346506799459e+08,5.984039467454363326e+00,1.710063223760770654e+02,3.970359895481064605e+00
3.376045347982087731e+08,1.665747053794731869e+00,1.709403926147401762e+02,3.922406769800260484e+00
3.376045348983343244e+08,6.077226663947364216e+00,1.708789651742762601e+02,3.858423782469395213e+00
3.376045350289851427e+08,1.623173223691062317e+00,1.709769185394478654e+02,4.018077885311388542e+00
3.376045350535120368e+08,2.012091870672820804e+00,1.709861202956497266e+02,3.819705111211429305e+00
3.376045350595756769e+08,5.919106582827678764e+00,1.708281840151429378e+02,3.902399869506319341e+00
3.376045351904928684e+08,5.756318276499947650e+00,1.708593782768215306e+02,3.814986424390360842e+00
3.376045352457568645e+08,1.918783430711075821e+00,1.709274095048936317e+02,3.828792175686966281e+00
3.376045353882208467e+08,5.700148691217150621e+00,1.708455651330509681e+02,3.836789122027080889e+00
3.376045353884735107e+08,2.293786129570106525e+00,1.708161679012633840e+02,3.919268137568475918e+00
3.376045354507082701e+08,2.120782900272929261e+00,1.708961075678166139e+02,3.894596790128487029e+00
3.376045355035763383e+08,2.086780794843754450e+00,1.709496073391529762e+02,3.897469186737006375e+00
3.376045357108657956e+08,2.003000908955423931e+00,1.709605336449165520e+02,4.017003977952477989e+00
3.376045357466614842e+08,2.389606701114988407e+00,1.709119926205365516e+02,3.996907838509320854e+00
3.376045357636626363e+08,1.977007380002701042e+00,1.709059873950046438e+02,3.855186577772185430e+00
3.376045359430628419e+08,6.030887510979530575e+00,1.709078569035443991e+02,3.789199106068425582e+00
3.376045359555951357e+08,1.893087554614226731e+00,1.709892558956312030e+02,3.845683589247368417e+00
3.376045360023418069e+08,1.671535534535774969e+00,1.709291040228615088e+02,4.017202057649419622e+00
